Country	Referenced Country	Percentage
uganda	morocco	0.0
uganda	myanmar	0.0
uganda	namibia	3.5714285714285716
uganda	nepal	0.0
uganda	netherlands	3.5714285714285716
uganda	new zealand	0.0
uganda	niger	0.0
uganda	nigeria	3.5714285714285716
uganda	north macedonia	0.0
uganda	norway	3.5714285714285716
uganda	oman	0.0
uganda	pakistan	0.0
uganda	palestinian territory	0.0
uganda	panama	0.0
uganda	paraguay	0.0
uganda	peru	0.0
uganda	philippines	0.0
uganda	poland	0.0
uganda	portugal	0.0
uganda	qatar	0.0
uganda	reunion	0.0
uganda	romania	0.0
uganda	russia	0.0
uganda	rwanda	0.0
uganda	saint martin	0.0
uganda	saudi arabia	0.0
uganda	senegal	0.0
uganda	serbia	0.0
uganda	singapore	0.0
uganda	slovakia	0.0
uganda	slovenia	0.0
uganda	south africa	7.142857142857143
uganda	spain	7.142857142857143
uganda	sri lanka	0.0
uganda	sweden	7.142857142857143
uganda	switzerland	0.0
uganda	syria	0.0
uganda	taiwan	0.0
uganda	thailand	0.0
uganda	togo	0.0
uganda	tunisia	0.0
uganda	turkey	0.0
uganda	uganda	0.0
uganda	ukraine	0.0
uganda	united arab emirates	0.0
uganda	united kingdom	7.142857142857143
uganda	united states	7.142857142857143
uganda	uruguay	0.0
uganda	uzbekistan	0.0
uganda	vietnam	0.0
uganda	yemen	0.0
uganda	zambia	0.0
uganda	zimbabwe	0.0
ukraine	algeria	0.0
ukraine	anguilla	0.0
ukraine	argentina	0.0
ukraine	armenia	0.0
ukraine	australia	4.3478260869565215
ukraine	austria	0.0
ukraine	azerbaijan	0.0
ukraine	bahrain	0.0
ukraine	bangladesh	0.0
ukraine	belarus	0.0
ukraine	belgium	0.0
ukraine	bosnia and herzegovina	0.0
ukraine	botswana	0.0
ukraine	brazil	0.0
ukraine	brunei	0.0
ukraine	bulgaria	0.0
ukraine	burkina faso	0.0
ukraine	cambodia	0.0
ukraine	cameroon	0.0
ukraine	canada	8.695652173913043
ukraine	cape verde	0.0
ukraine	chile	0.0
ukraine	china	0.0
ukraine	colombia	0.0
ukraine	costa rica	0.0
ukraine	croatia	0.0
ukraine	cuba	0.0
ukraine	cyprus	0.0
ukraine	czech republic	0.0
ukraine	czechia	0.0
ukraine	denmark	4.3478260869565215
ukraine	djibouti	0.0
ukraine	ecuador	0.0
ukraine	egypt	0.0
ukraine	equatorial guinea	0.0
ukraine	estonia	0.0
ukraine	ethiopia	0.0
ukraine	fiji	0.0
ukraine	finland	0.0
ukraine	france	8.695652173913043
ukraine	gabon	0.0
ukraine	germany	17.391304347826086
ukraine	ghana	0.0
ukraine	greece	0.0
ukraine	guadeloupe	0.0
ukraine	guatemala	0.0
ukraine	guinea	0.0
ukraine	haiti	0.0
ukraine	hong kong	0.0
ukraine	hungary	0.0
ukraine	iceland	0.0
ukraine	india	4.3478260869565215
ukraine	indonesia	0.0
ukraine	iran	0.0
ukraine	iraq	0.0
ukraine	ireland	8.695652173913043
ukraine	israel	4.3478260869565215
ukraine	italy	4.3478260869565215
ukraine	jamaica	0.0
ukraine	japan	0.0
ukraine	jersey	0.0
ukraine	jordan	0.0
ukraine	kazakhstan	0.0
ukraine	kenya	0.0
ukraine	korea	0.0
ukraine	kosovo	0.0
ukraine	kuwait	0.0
ukraine	kyrgyzstan	0.0
ukraine	latvia	0.0
ukraine	lebanon	0.0
ukraine	libya	0.0
ukraine	lithuania	0.0
ukraine	luxembourg	0.0
ukraine	macau	0.0
ukraine	macedonia	0.0
ukraine	malaysia	0.0
ukraine	malta	0.0
ukraine	mauritius	0.0
ukraine	mexico	0.0
ukraine	moldova	0.0
ukraine	mongolia	0.0
ukraine	morocco	0.0
ukraine	myanmar	0.0
ukraine	namibia	0.0
ukraine	nepal	0.0
ukraine	netherlands	0.0
ukraine	new zealand	0.0
ukraine	niger	0.0
ukraine	nigeria	0.0
ukraine	north macedonia	0.0
ukraine	norway	0.0
ukraine	oman	0.0
ukraine	pakistan	0.0
ukraine	palestinian territory	0.0
ukraine	panama	0.0
ukraine	paraguay	0.0
ukraine	peru	0.0
ukraine	philippines	0.0
ukraine	poland	0.0
ukraine	portugal	0.0
ukraine	qatar	0.0
ukraine	reunion	0.0
ukraine	romania	0.0
ukraine	russia	0.0
ukraine	rwanda	0.0
ukraine	saint martin	0.0
ukraine	saudi arabia	0.0
ukraine	senegal	0.0
ukraine	serbia	0.0
ukraine	singapore	4.3478260869565215
ukraine	slovakia	0.0
ukraine	slovenia	0.0
ukraine	south africa	0.0
ukraine	spain	8.695652173913043
ukraine	sri lanka	0.0
ukraine	sweden	0.0
ukraine	switzerland	0.0
ukraine	syria	0.0
ukraine	taiwan	0.0
ukraine	thailand	0.0
ukraine	togo	0.0
ukraine	tunisia	0.0
ukraine	turkey	0.0
ukraine	uganda	0.0
ukraine	ukraine	0.0
ukraine	united arab emirates	0.0
ukraine	united kingdom	8.695652173913043
ukraine	united states	13.043478260869565
ukraine	uruguay	0.0
ukraine	uzbekistan	0.0
ukraine	vietnam	0.0
ukraine	yemen	0.0
ukraine	zambia	0.0
ukraine	zimbabwe	0.0
united arab emirates	algeria	0.7246376811594203
united arab emirates	anguilla	0.0
united arab emirates	argentina	0.0
united arab emirates	armenia	0.0
united arab emirates	australia	2.1739130434782608
united arab emirates	austria	0.0
united arab emirates	azerbaijan	0.0
united arab emirates	bahrain	2.3550724637681157
united arab emirates	bangladesh	0.0
united arab emirates	belarus	0.0
united arab emirates	belgium	0.5434782608695652
united arab emirates	bosnia and herzegovina	0.0
united arab emirates	botswana	0.0
united arab emirates	brazil	0.36231884057971014
united arab emirates	brunei	0.0
united arab emirates	bulgaria	0.18115942028985507
united arab emirates	burkina faso	0.0
united arab emirates	cambodia	0.0
united arab emirates	cameroon	0.0
united arab emirates	canada	3.6231884057971016
united arab emirates	cape verde	0.0
united arab emirates	chile	0.0
united arab emirates	china	3.4420289855072466
united arab emirates	colombia	0.0
united arab emirates	costa rica	0.18115942028985507
united arab emirates	croatia	0.9057971014492754
united arab emirates	cuba	0.0
united arab emirates	cyprus	0.0
united arab emirates	czech republic	0.18115942028985507
united arab emirates	czechia	0.5434782608695652
united arab emirates	denmark	0.9057971014492754
united arab emirates	djibouti	0.0
united arab emirates	ecuador	0.0
united arab emirates	egypt	2.1739130434782608
united arab emirates	equatorial guinea	0.0
united arab emirates	estonia	0.0
united arab emirates	ethiopia	0.0
united arab emirates	fiji	0.0
united arab emirates	finland	1.2681159420289856
united arab emirates	france	4.891304347826087
united arab emirates	gabon	0.0
united arab emirates	germany	7.971014492753623
united arab emirates	ghana	0.0
united arab emirates	greece	0.18115942028985507
united arab emirates	guadeloupe	0.0
united arab emirates	guatemala	0.0
united arab emirates	guinea	0.0
united arab emirates	haiti	0.0
united arab emirates	hong kong	0.36231884057971014
united arab emirates	hungary	0.36231884057971014
united arab emirates	iceland	0.0
united arab emirates	india	1.9927536231884058
united arab emirates	indonesia	0.18115942028985507
united arab emirates	iran	0.0
united arab emirates	iraq	0.18115942028985507
united arab emirates	ireland	1.2681159420289856
united arab emirates	israel	1.9927536231884058
united arab emirates	italy	1.9927536231884058
united arab emirates	jamaica	0.0
united arab emirates	japan	4.891304347826087
united arab emirates	jersey	0.18115942028985507
united arab emirates	jordan	0.36231884057971014
united arab emirates	kazakhstan	0.0
united arab emirates	kenya	0.0
united arab emirates	korea	0.0
united arab emirates	kosovo	0.0
united arab emirates	kuwait	0.18115942028985507
united arab emirates	kyrgyzstan	0.0
united arab emirates	latvia	0.0
united arab emirates	lebanon	1.2681159420289856
united arab emirates	libya	0.18115942028985507
united arab emirates	lithuania	0.0
united arab emirates	luxembourg	0.0
united arab emirates	macau	0.18115942028985507
united arab emirates	macedonia	0.0
united arab emirates	malaysia	0.18115942028985507
united arab emirates	malta	0.0
united arab emirates	mauritius	0.0
united arab emirates	mexico	0.18115942028985507
united arab emirates	moldova	0.0
united arab emirates	mongolia	0.0
united arab emirates	morocco	0.7246376811594203
united arab emirates	myanmar	0.0
united arab emirates	namibia	0.0
united arab emirates	nepal	0.0
united arab emirates	netherlands	0.9057971014492754
united arab emirates	new zealand	0.0
united arab emirates	niger	0.0
united arab emirates	nigeria	0.0
united arab emirates	north macedonia	0.0
united arab emirates	norway	0.36231884057971014
united arab emirates	oman	0.18115942028985507
united arab emirates	pakistan	0.18115942028985507
united arab emirates	palestinian territory	0.0
united arab emirates	panama	0.0
united arab emirates	paraguay	0.0
united arab emirates	peru	0.0
united arab emirates	philippines	0.18115942028985507
united arab emirates	poland	0.18115942028985507
united arab emirates	portugal	0.5434782608695652
united arab emirates	qatar	7.608695652173913
united arab emirates	reunion	0.0
united arab emirates	romania	0.36231884057971014
united arab emirates	russia	0.5434782608695652
united arab emirates	rwanda	0.0
united arab emirates	saint martin	0.0
united arab emirates	saudi arabia	0.18115942028985507
united arab emirates	senegal	0.0
united arab emirates	serbia	0.0
united arab emirates	singapore	1.2681159420289856
united arab emirates	slovakia	0.0
united arab emirates	slovenia	0.9057971014492754
united arab emirates	south africa	0.0
united arab emirates	spain	1.4492753623188406
united arab emirates	sri lanka	0.0
united arab emirates	sweden	1.8115942028985508
united arab emirates	switzerland	0.9057971014492754
united arab emirates	syria	0.18115942028985507
united arab emirates	taiwan	0.36231884057971014
united arab emirates	thailand	0.0
united arab emirates	togo	0.0
united arab emirates	tunisia	1.4492753623188406
united arab emirates	turkey	0.5434782608695652
united arab emirates	uganda	0.0
united arab emirates	ukraine	0.0
united arab emirates	united arab emirates	7.608695652173913
united arab emirates	united kingdom	7.971014492753623
united arab emirates	united states	14.673913043478262
united arab emirates	uruguay	0.0
united arab emirates	uzbekistan	0.0
united arab emirates	vietnam	0.18115942028985507
united arab emirates	yemen	0.18115942028985507
united arab emirates	zambia	0.0
united arab emirates	zimbabwe	0.0
united kingdom	algeria	0.008667764583513912
united kingdom	anguilla	0.0
united kingdom	argentina	0.039004940625812605
united kingdom	armenia	0.004333882291756956
united kingdom	australia	3.168067955274335
united kingdom	austria	0.1473519979197365
united kingdom	azerbaijan	0.0
united kingdom	bahrain	0.013001646875270868
united kingdom	bangladesh	0.017335529167027824
united kingdom	belarus	0.0
united kingdom	belgium	1.1831498656496489
united kingdom	bosnia and herzegovina	0.008667764583513912
united kingdom	botswana	0.0
united kingdom	brazil	0.5417352864696194
united kingdom	brunei	0.0
united kingdom	bulgaria	0.18202305625379214
united kingdom	burkina faso	0.0
united kingdom	cambodia	0.02166941145878478
united kingdom	cameroon	0.0
united kingdom	canada	5.348010748028083
united kingdom	cape verde	0.02166941145878478
united kingdom	chile	0.008667764583513912
united kingdom	china	4.619918523012915
united kingdom	colombia	0.039004940625812605
united kingdom	costa rica	0.039004940625812605
united kingdom	croatia	0.26003293750541734
united kingdom	cuba	0.008667764583513912
united kingdom	cyprus	0.0
united kingdom	czech republic	0.784432694808009
united kingdom	czechia	0.07800988125162521
united kingdom	denmark	1.369506804195198
united kingdom	djibouti	0.0
united kingdom	ecuador	0.013001646875270868
united kingdom	egypt	0.195024703129063
united kingdom	equatorial guinea	0.0
united kingdom	estonia	0.16468752708676432
united kingdom	ethiopia	0.013001646875270868
united kingdom	fiji	0.08667764583513912
united kingdom	finland	0.6587501083470573
united kingdom	france	3.718471006327468
united kingdom	gabon	0.0
united kingdom	germany	8.914795874144058
united kingdom	ghana	0.0
united kingdom	greece	0.489728698968536
united kingdom	guadeloupe	0.0
united kingdom	guatemala	0.0
united kingdom	guinea	0.0
united kingdom	haiti	0.008667764583513912
united kingdom	hong kong	0.8971136343936899
united kingdom	hungary	0.24269740833838954
united kingdom	iceland	0.039004940625812605
united kingdom	india	1.5558637427407471
united kingdom	indonesia	0.03467105833405565
united kingdom	iran	0.15601976250325042
united kingdom	iraq	0.017335529167027824
united kingdom	ireland	2.0022536187917135
united kingdom	israel	3.1767357198578487
united kingdom	italy	3.7228048886192253
united kingdom	jamaica	0.0
united kingdom	japan	4.927624165727659
united kingdom	jersey	0.390049406258126
united kingdom	jordan	0.20369246771257693
united kingdom	kazakhstan	0.0
united kingdom	kenya	0.02166941145878478
united kingdom	korea	0.35104446563231345
united kingdom	kosovo	0.0
united kingdom	kuwait	0.017335529167027824
united kingdom	kyrgyzstan	0.0
united kingdom	latvia	0.1083470572939239
united kingdom	lebanon	0.10401317500216695
united kingdom	libya	0.0
united kingdom	lithuania	0.04767270520932652
united kingdom	luxembourg	0.08667764583513912
united kingdom	macau	0.008667764583513912
united kingdom	macedonia	0.0
united kingdom	malaysia	0.030337176042298693
united kingdom	malta	0.13001646875270867
united kingdom	mauritius	0.0
united kingdom	mexico	0.2166941145878478
united kingdom	moldova	0.04333882291756956
united kingdom	mongolia	0.013001646875270868
united kingdom	morocco	0.05634046979284043
united kingdom	myanmar	0.004333882291756956
united kingdom	namibia	0.004333882291756956
united kingdom	nepal	0.008667764583513912
united kingdom	netherlands	1.9415792667071163
united kingdom	new zealand	0.19069082083730607
united kingdom	niger	0.0
united kingdom	nigeria	0.039004940625812605
united kingdom	north macedonia	0.0
united kingdom	norway	0.5243997573025917
united kingdom	oman	0.0
united kingdom	pakistan	0.0693421166681113
united kingdom	palestinian territory	0.004333882291756956
united kingdom	panama	0.004333882291756956
united kingdom	paraguay	0.0
united kingdom	peru	0.004333882291756956
united kingdom	philippines	0.030337176042298693
united kingdom	poland	0.38138164167461214
united kingdom	portugal	0.8581086937678772
united kingdom	qatar	1.0444656323134263
united kingdom	reunion	0.0
united kingdom	romania	0.2773684666724452
united kingdom	russia	0.5850741093871891
united kingdom	rwanda	0.0
united kingdom	saint martin	0.004333882291756956
united kingdom	saudi arabia	0.039004940625812605
united kingdom	senegal	0.0
united kingdom	serbia	0.013001646875270868
united kingdom	singapore	2.29262373233943
united kingdom	slovakia	0.02166941145878478
united kingdom	slovenia	0.31203952500650084
united kingdom	south africa	0.026003293750541737
united kingdom	spain	2.5959954927624165
united kingdom	sri lanka	0.017335529167027824
united kingdom	sweden	1.7248851521192685
united kingdom	switzerland	1.3044985698188438
united kingdom	syria	0.008667764583513912
united kingdom	taiwan	0.46805928750975123
united kingdom	thailand	0.04767270520932652
united kingdom	togo	0.0
united kingdom	tunisia	0.05634046979284043
united kingdom	turkey	0.5113981104273208
united kingdom	uganda	0.0
united kingdom	ukraine	0.004333882291756956
united kingdom	united arab emirates	0.16468752708676432
united kingdom	united kingdom	16.018028950333708
united kingdom	united states	17.43954234202999
united kingdom	uruguay	0.017335529167027824
united kingdom	uzbekistan	0.0
united kingdom	vietnam	0.15168588021149346
united kingdom	yemen	0.0
united kingdom	zambia	0.013001646875270868
united kingdom	zimbabwe	0.0
united states	algeria	0.01714207350521119
united states	anguilla	0.0
united states	argentina	0.047997805814591336
united states	armenia	0.008571036752605595
united states	australia	2.9707213384530995
united states	austria	0.11142347778387274
united states	azerbaijan	0.0
united states	bahrain	0.03771256171146462
united states	bangladesh	0.010285244103126714
united states	belarus	0.005142622051563357
united states	belgium	1.1690894130554033
united states	bosnia and herzegovina	0.003428414701042238
united states	botswana	0.0
united states	brazil	0.3942676906198574
united states	brunei	0.0
united states	bulgaria	0.1542786615469007
united states	burkina faso	0.0
united states	cambodia	0.01885628085573231
united states	cameroon	0.0
united states	canada	6.524273176083379
united states	cape verde	0.011999451453647834
united states	chile	0.011999451453647834
united states	china	5.998011519473396
united states	colombia	0.058283049917718044
united states	costa rica	0.039426769061985736
united states	croatia	0.16627811300054854
united states	cuba	0.003428414701042238
united states	cyprus	0.003428414701042238
united states	czech republic	0.4696928140427866
united states	czechia	0.05142622051563357
united states	denmark	1.1828030718595721
united states	djibouti	0.0
united states	ecuador	0.008571036752605595
united states	egypt	0.18170597915523862
united states	equatorial guinea	0.0
united states	estonia	0.071996708721887
united states	ethiopia	0.008571036752605595
united states	fiji	0.06856829402084476
united states	finland	0.45426494788809657
united states	france	3.3615606143719146
united states	gabon	0.0
united states	germany	9.412712561711464
united states	ghana	0.0
united states	greece	0.38912506856829404
united states	guadeloupe	0.0
united states	guatemala	0.003428414701042238
united states	guinea	0.0
united states	haiti	0.02057048820625343
united states	hong kong	1.1159489851892486
united states	hungary	0.1525644541963796
united states	iceland	0.013713658804168952
united states	india	1.9696242457487658
united states	indonesia	0.022284695556774547
united states	iran	0.11828030718595721
united states	iraq	0.008571036752605595
united states	ireland	1.5290729566648382
united states	israel	3.7095447065277014
united states	italy	2.8404415798134943
united states	jamaica	0.0
united states	japan	4.967772901810203
united states	jersey	0.5091195831047723
united states	jordan	0.27427317608337903
united states	kazakhstan	0.003428414701042238
united states	kenya	0.008571036752605595
united states	korea	0.43712287438288533
united states	kosovo	0.0
united states	kuwait	0.008571036752605595
united states	kyrgyzstan	0.005142622051563357
united states	latvia	0.058283049917718044
united states	lebanon	0.05656884256719693
united states	libya	0.0
united states	lithuania	0.02057048820625343
united states	luxembourg	0.02057048820625343
united states	macau	0.03771256171146462
united states	macedonia	0.006856829402084476
united states	malaysia	0.01714207350521119
united states	malta	0.0359983543609435
united states	mauritius	0.0
united states	mexico	0.28970104223806914
united states	moldova	0.09256719692814043
united states	mongolia	0.023998902907295668
united states	morocco	0.030855732309380143
united states	myanmar	0.005142622051563357
united states	namibia	0.006856829402084476
united states	nepal	0.005142622051563357
united states	netherlands	1.5342155787164016
united states	new zealand	0.18342018650575972
united states	niger	0.0
united states	nigeria	0.022284695556774547
united states	north macedonia	0.0
united states	norway	0.4234092155787164
united states	oman	0.001714207350521119
united states	pakistan	0.03771256171146462
united states	palestinian territory	0.001714207350521119
united states	panama	0.01714207350521119
united states	paraguay	0.001714207350521119
united states	peru	0.008571036752605595
united states	philippines	0.02057048820625343
united states	poland	0.24513165112452
united states	portugal	0.850246845858475
united states	qatar	1.0216675809105868
united states	reunion	0.0
united states	romania	0.17142073505211192
united states	russia	0.5571173889193637
united states	rwanda	0.001714207350521119
united states	saint martin	0.0
united states	saudi arabia	0.006856829402084476
united states	senegal	0.0
united states	serbia	0.005142622051563357
united states	singapore	2.6295940756993965
united states	slovakia	0.01885628085573231
united states	slovenia	0.17313494240263302
united states	south africa	0.05485463521667581
united states	spain	2.029621503017005
united states	sri lanka	0.010285244103126714
united states	sweden	1.4090784421283598
united states	switzerland	1.19480252331322
united states	syria	0.006856829402084476
united states	taiwan	0.6016867800329128
united states	thailand	0.08228195282501372
united states	togo	0.0
united states	tunisia	0.03771256171146462
united states	turkey	0.4011245200219419
united states	uganda	0.001714207350521119
united states	ukraine	0.001714207350521119
united states	united arab emirates	0.25027427317608336
united states	united kingdom	11.337767416346681
united states	united states	22.60868074602304
united states	uruguay	0.015427866154690072
united states	uzbekistan	0.0
united states	vietnam	0.16799232035106967
united states	yemen	0.001714207350521119
united states	zambia	0.0
united states	zimbabwe	0.0
uruguay	algeria	0.0
uruguay	anguilla	0.0
uruguay	argentina	0.0
uruguay	armenia	0.0
uruguay	australia	3.252032520325203
uruguay	austria	0.0
uruguay	azerbaijan	0.0
